Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-C004;65.5;2025-12-28 18:49:40.437
BI-RUI-P006;73.0;2025-12-28 18:50:18.27
BI-RUI-P001;76.6;2025-12-28 18:50:47.93
BI-RUI-C011;48.80;2025-12-28 18:50:57.477
BI-RUI-011;62.753;2025-12-28 18:51:00.51
BI-RUI-C016;62.5;2025-12-28 18:51:07.667
BI-RUI-C018;56.40;2025-12-28 18:51:10.243
BI-RUI-C025;46.20;2025-12-28 18:51:29.293
BI-RUI-BR6;56.255;2025-12-28 18:51:54.623
BI-RUI-022;64.60;2025-12-28 18:51:56.47
BI-RUI-P003;75.7;2025-12-28 18:52:06.033
BI-RUI-C001;66.2;2025-12-28 18:52:07.08
BI-RUI-005;65.491;2025-12-28 18:52:34.74
BI-RUI-C020;66.20;2025-12-28 18:52:51.523
BI-RUI-009;67.844;2025-12-28 18:52:53.087
BI-RUI-P007;62.9;2025-12-28 18:53:57.203
BI-RUI-P014;64.5;2025-12-28 18:54:40.74
BI-RUI-C008;70.8;2025-12-28 18:54:47.303
BI-RUI-P011;68.9;2025-12-28 18:56:12.55
BI-RUI-BR11;63.048;2025-12-28 18:56:13.017
BI-RUI-C025;46.20;2025-12-28 18:56:51.773
BI-RUI-P002;32.9;2025-12-28 18:57:36.433
BI-RUI-P009;66.9;2025-12-28 18:57:51.343
BI-RUI-C009;61.1;2025-12-28 18:58:02.017
BI-RUI-020;59.30;2025-12-28 18:58:03.72
BI-RUI-C005;67.1;2025-12-28 18:58:44.897
BI-RUI-C012;56.2;2025-12-28 18:58:49.117
BI-RUI-015;70.824;2025-12-28 18:59:05.197
BI-RUI-BR15;66.50;2025-12-28 18:59:22.417
BI-RUI-P013;67.8;2025-12-28 19:00:03.75
BI-RUI-C015;62.70;2025-12-28 19:00:03.86
BI-RUI-025;62.40;2025-12-28 19:01:23.027
BI-RUI-C002;61.1;2025-12-28 19:01:23.027
BI-RUI-017;66.203;2025-12-28 19:01:23.027
BI-RUI-019;68.084;2025-12-28 19:01:23.027
BI-RUI-021;57.00;2025-12-28 19:01:23.027
BI-RUI-007;59.124;2025-12-28 19:01:23.027
BI-RUI-006;62.649;2025-12-28 19:01:23.027
BI-RUI-001;62.504;2025-12-28 19:01:23.027
BI-RUI-004;74.628;2025-12-28 19:01:23.027
BI-RUI-006;62.649;2025-12-28 19:01:43.45
BI-RUI-021;56.10;2025-12-28 19:01:43.45
BI-RUI-BR8;57.80;2025-12-28 19:01:43.45
BI-RUI-025;61.00;2025-12-28 19:02:07.407
BI-RUI-C025;47.30;2025-12-28 19:02:29.487
BI-RUI-023;63.50;2025-12-28 19:02:41.38
BI-RUI-C006;76.3;2025-12-28 19:02:48.13
BI-RUI-BR8;60.20;2025-12-28 19:03:05.993
BI-RUI-008;61.291;2025-12-28 19:03:47.013
BI-RUI-010;73.045;2025-12-28 19:03:49.06
BI-RUI-C005;62.4;2025-12-28 19:04:15.093
BI-RUI-C003;61.70;2025-12-28 19:04:41.253
BI-RUI-C004;64.5;2025-12-28 19:04:57.21
BI-RUI-P004;71.1;2025-12-28 19:05:00.18
BI-RUI-P001;76.9;2025-12-28 19:05:48.17
BI-RUI-011;61.729;2025-12-28 19:05:58.403
BI-RUI-C016;62.0;2025-12-28 19:06:24.097
BI-RUI-C011;54.80;2025-12-28 19:06:24.3
BI-RUI-C018;58.50;2025-12-28 19:06:26.173
BI-RUI-BR6;57.609;2025-12-28 19:06:48.27
BI-RUI-022;68.70;2025-12-28 19:07:12.977
BI-RUI-C001;65.2;2025-12-28 19:07:25.633
BI-RUI-005;66.079;2025-12-28 19:07:37.387
BI-RUI-009;67.016;2025-12-28 19:07:43.967
BI-RUI-C025;47.10;2025-12-28 19:07:47.107
BI-RUI-C020;67.40;2025-12-28 19:08:13.687
BI-RUI-P012;69.2;2025-12-28 19:08:31.55
BI-RUI-P007;63.9;2025-12-28 19:08:57.397
BI-RUI-P014;64.6;2025-12-28 19:09:40.933
BI-RUI-C008;70.9;2025-12-28 19:10:09.517
BI-RUI-P011;68.9;2025-12-28 19:11:13.04
BI-RUI-BR11;63.011;2025-12-28 19:11:23.103
BI-RUI-P002;33.3;2025-12-28 19:12:36.783
BI-RUI-P009;67.2;2025-12-28 19:12:51.363
BI-RUI-C009;58.6;2025-12-28 19:13:09.147
BI-RUI-C025;56.80;2025-12-28 19:13:13.837
BI-RUI-020;59.00;2025-12-28 19:13:19.96
BI-RUI-C005;67.5;2025-12-28 19:13:52.28
BI-RUI-C012;56.7;2025-12-28 19:14:05.593
BI-RUI-015;70.599;2025-12-28 19:14:13.623
BI-RUI-BR15;67.60;2025-12-28 19:14:38.923
BI-RUI-P005;65.8;2025-12-28 19:14:42.783
BI-RUI-P013;67.4;2025-12-28 19:15:04.163
BI-RUI-C015;60.80;2025-12-28 19:15:21.01
BI-RUI-019;68.252;2025-12-28 19:15:24.807
BI-RUI-017;66.999;2025-12-28 19:15:28.523
BI-RUI-004;73.814;2025-12-28 19:15:34.43
BI-RUI-006;61.406;2025-12-28 19:15:54.81
BI-RUI-001;62.580;2025-12-28 19:16:17.593
BI-RUI-007;63.255;2025-12-28 19:16:36.627
BI-RUI-021;73.70;2025-12-28 19:16:58.647
BI-RUI-025;61.80;2025-12-28 19:17:23.82
BI-RUI-023;63.80;2025-12-28 19:17:48.917
BI-RUI-C002;59.1;2025-12-28 19:17:53.573
BI-RUI-C006;75.7;2025-12-28 19:18:10.703
BI-RUI-P010;69.7;2025-12-28 19:18:12.11
BI-RUI-008;65.473;2025-12-28 19:18:37.97
BI-RUI-C025;48.20;2025-12-28 19:18:40.627
BI-RUI-BR8;60.40;2025-12-28 19:18:57.583
BI-RUI-010;72.081;2025-12-28 19:19:07.43
BI-RUI-C005;67.4;2025-12-28 19:19:34.51
BI-RUI-C003;60.80;2025-12-28 19:19:48.7
BI-RUI-P004;71.7;2025-12-28 19:20:00.747
BI-RUI-C004;62.7;2025-12-28 19:20:13.42
BI-RUI-P006;73.8;2025-12-28 19:20:18.92
BI-RUI-P001;76.3;2025-12-28 19:20:48.3
BI-RUI-011;67.098;2025-12-28 19:21:01.537
BI-RUI-C016;62.3;2025-12-28 19:21:35.18
BI-RUI-C011;49.30;2025-12-28 19:21:50.637
BI-RUI-BR6;56.738;2025-12-28 19:21:51.48
BI-RUI-C018;58.40;2025-12-28 19:21:55.17
BI-RUI-P003;78.0;2025-12-28 19:22:06.107
BI-RUI-022;65.50;2025-12-28 19:22:29.627
BI-RUI-C001;64.0;2025-12-28 19:22:35.55
BI-RUI-009;67.642;2025-12-28 19:22:43.893
BI-RUI-005;69.091;2025-12-28 19:22:45.08
BI-RUI-P012;81.9;2025-12-28 19:23:31.853
BI-RUI-C020;67.60;2025-12-28 19:23:39.84
BI-RUI-P007;63.9;2025-12-28 19:23:57.67
BI-RUI-C025;47.90;2025-12-28 19:24:09.467
BI-RUI-P014;66.2;2025-12-28 19:24:40.94
BI-RUI-C008;70.6;2025-12-28 19:25:20.1
BI-RUI-P011;67.9;2025-12-28 19:26:13.53
BI-RUI-BR11;61.421;2025-12-28 19:26:21.03
BI-RUI-P002;34.0;2025-12-28 19:27:37.213
BI-RUI-P009;76.5;2025-12-28 19:27:51.557
BI-RUI-C009;68.7;2025-12-28 19:28:27.58
BI-RUI-020;58.80;2025-12-28 19:28:34.517
BI-RUI-C005;67.4;2025-12-28 19:29:03.8
BI-RUI-015;71.661;2025-12-28 19:29:07.067
BI-RUI-C012;58.4;2025-12-28 19:29:22.6
BI-RUI-C025;44.80;2025-12-28 19:29:35.057
BI-RUI-P005;67.0;2025-12-28 19:29:43.057
BI-RUI-BR15;68.10;2025-12-28 19:29:54.247
BI-RUI-P013;68.5;2025-12-28 19:30:04.78
BI-RUI-019;67.870;2025-12-28 19:30:24.17
BI-RUI-017;68.312;2025-12-28 19:30:36.407
BI-RUI-004;76.226;2025-12-28 19:30:54.363
BI-RUI-001;67.892;2025-12-28 19:31:03.91
BI-RUI-006;62.989;2025-12-28 19:31:04.24
BI-RUI-007;61.772;2025-12-28 19:31:33.07
BI-RUI-C015;57.60;2025-12-28 19:32:02.217
BI-RUI-021;58.20;2025-12-28 19:32:07.357
BI-RUI-025;62.10;2025-12-28 19:32:41.033
BI-RUI-023;63.90;2025-12-28 19:32:58.973
BI-RUI-C002;61.0;2025-12-28 19:33:10.02
BI-RUI-P010;66.0;2025-12-28 19:33:10.863
BI-RUI-C006;75.3;2025-12-28 19:33:27.1
BI-RUI-008;59.479;2025-12-28 19:33:44.917
BI-RUI-010;72.708;2025-12-28 19:33:55.963
BI-RUI-BR8;60.10;2025-12-28 19:34:17.967
BI-RUI-C005;72.1;2025-12-28 19:34:50.283
BI-RUI-C025;47.30;2025-12-28 19:34:51.673
BI-RUI-P004;72.0;2025-12-28 19:35:01.33
BI-RUI-C003;62.40;2025-12-28 19:35:12.037
BI-RUI-P006;73.4;2025-12-28 19:35:19.49
BI-RUI-C004;62.8;2025-12-28 19:35:35.46
BI-RUI-P001;78.0;2025-12-28 19:35:48.37
BI-RUI-011;67.522;2025-12-28 19:36:00.65
BI-RUI-BR6;55.247;2025-12-28 19:36:51.253
BI-RUI-C016;62.4;2025-12-28 19:36:56.173
BI-RUI-P003;77.7;2025-12-28 19:37:06.177
BI-RUI-C011;48.80;2025-12-28 19:37:08.177
BI-RUI-C018;57.30;2025-12-28 19:37:11.41
BI-RUI-005;69.995;2025-12-28 19:37:34.32
BI-RUI-009;67.900;2025-12-28 19:37:37.163
BI-RUI-022;70.80;2025-12-28 19:37:37.32
BI-RUI-C001;63.4;2025-12-28 19:37:42.68
BI-RUI-P012;69.5;2025-12-28 19:38:32.17
BI-RUI-C020;66.30;2025-12-28 19:39:08.333
BI-RUI-C025;47.80;2025-12-28 19:40:19.763
BI-RUI-C008;70.7;2025-12-28 19:40:37.67
BI-RUI-BR11;61.792;2025-12-28 19:41:10.643
BI-RUI-P011;67.6;2025-12-28 19:41:14.05
BI-RUI-P002;33.9;2025-12-28 19:42:37.72
BI-RUI-020;60.10;2025-12-28 19:43:41.913
BI-RUI-C009;66.1;2025-12-28 19:43:43.807
BI-RUI-015;72.170;2025-12-28 19:44:10.137
BI-RUI-C005;67.3;2025-12-28 19:44:18.967
BI-RUI-C012;56.1;2025-12-28 19:44:40.64
BI-RUI-P005;77.9;2025-12-28 19:44:43.063
BI-RUI-BR15;73.60;2025-12-28 19:45:11.24
BI-RUI-017;68.551;2025-12-28 19:45:21.91
BI-RUI-019;67.329;2025-12-28 19:45:34.367
BI-RUI-C025;49.00;2025-12-28 19:45:46.82
BI-RUI-004;75.491;2025-12-28 19:45:48.273
BI-RUI-006;61.375;2025-12-28 19:45:57.963
BI-RUI-007;60.358;2025-12-28 19:46:20.23
BI-RUI-001;65.365;2025-12-28 19:46:23.937
BI-RUI-021;60.10;2025-12-28 19:47:23.037
BI-RUI-C015;61.20;2025-12-28 19:47:23.77
BI-RUI-025;62.20;2025-12-28 19:48:06.073
BI-RUI-P010;65.6;2025-12-28 19:48:11.01
BI-RUI-023;64.20;2025-12-28 19:48:15.573
BI-RUI-C002;59.5;2025-12-28 19:48:21.81
BI-RUI-C006;76.3;2025-12-28 19:48:33.187
BI-RUI-008;62.830;2025-12-28 19:48:43.11
BI-RUI-010;73.884;2025-12-28 19:48:57.953
BI-RUI-BR8;57.50;2025-12-28 19:49:41.727
BI-RUI-C005;73.5;2025-12-28 19:50:01.73
BI-RUI-P006;72.9;2025-12-28 19:50:19.967
BI-RUI-C003;62.40;2025-12-28 19:50:23.28
BI-RUI-P001;77.8;2025-12-28 19:50:48.47
BI-RUI-C004;64.9;2025-12-28 19:50:53.407
BI-RUI-011;67.204;2025-12-28 19:50:58.987
BI-RUI-C025;45.40;2025-12-28 19:51:13.253
BI-RUI-BR6;61.406;2025-12-28 19:51:48.867
BI-RUI-P003;78.3;2025-12-28 19:52:06.34
BI-RUI-C016;63.3;2025-12-28 19:52:12.95
BI-RUI-C018;59.30;2025-12-28 19:52:26.933
BI-RUI-005;68.035;2025-12-28 19:52:35.81
BI-RUI-009;67.690;2025-12-28 19:52:37.483
BI-RUI-C011;49.80;2025-12-28 19:52:37.7
BI-RUI-C001;63.8;2025-12-28 19:52:50.093
BI-RUI-022;68.30;2025-12-28 19:52:59.423
BI-RUI-P007;63.7;2025-12-28 19:53:58.273
BI-RUI-C020;66.40;2025-12-28 19:54:34.56
BI-RUI-P014;65.2;2025-12-28 19:54:41.843
BI-RUI-C008;70.7;2025-12-28 19:56:08.12
BI-RUI-BR11;61.520;2025-12-28 19:56:10.73
BI-RUI-P011;69.0;2025-12-28 19:56:14.667
BI-RUI-C025;45.60;2025-12-28 19:56:34.857
BI-RUI-P002;33.8;2025-12-28 19:57:38.147
BI-RUI-P009;66.8;2025-12-28 19:57:51.757
BI-RUI-020;60.50;2025-12-28 19:58:59.987
BI-RUI-C009;67.1;2025-12-28 19:59:00.127
BI-RUI-015;71.112;2025-12-28 19:59:03.72
BI-RUI-C005;67.3;2025-12-28 19:59:35.91
BI-RUI-C012;54.8;2025-12-28 19:59:57.18
BI-RUI-P013;68.4;2025-12-28 20:00:05.353
BI-RUI-BR15;68.30;2025-12-28 20:01:24.847
BI-RUI-019;68.454;2025-12-28 20:01:24.847
BI-RUI-017;67.164;2025-12-28 20:01:24.847
BI-RUI-006;61.460;2025-12-28 20:01:24.847
BI-RUI-001;63.545;2025-12-28 20:01:24.847
BI-RUI-004;74.978;2025-12-28 20:01:24.847
BI-RUI-007;60.317;2025-12-28 20:01:43.99
BI-RUI-BR15;69.00;2025-12-28 20:02:04.883
BI-RUI-C025;44.90;2025-12-28 20:02:13.197
BI-RUI-021;72.70;2025-12-28 20:02:38.747
BI-RUI-C015;60.40;2025-12-28 20:02:42.093
BI-RUI-025;61.90;2025-12-28 20:03:28.583
BI-RUI-023;65.70;2025-12-28 20:03:32.443
BI-RUI-008;58.669;2025-12-28 20:03:38.287
BI-RUI-C002;58.2;2025-12-28 20:03:39.117
BI-RUI-C006;75.8;2025-12-28 20:03:56.46
BI-RUI-010;74.433;2025-12-28 20:03:57.303
BI-RUI-P004;73.5;2025-12-28 20:05:02.407
BI-RUI-BR8;58.40;2025-12-28 20:05:08.143
BI-RUI-C005;73.9;2025-12-28 20:05:18.8
BI-RUI-C003;62.40;2025-12-28 20:05:39.757
BI-RUI-P001;78.1;2025-12-28 20:05:49.037
BI-RUI-011;65.798;2025-12-28 20:05:58.337
BI-RUI-C004;61.0;2025-12-28 20:06:03.947
BI-RUI-C016;63.1;2025-12-28 20:07:28.503
BI-RUI-C025;46.00;2025-12-28 20:07:39.287
BI-RUI-005;66.781;2025-12-28 20:07:43.723
BI-RUI-009;69.005;2025-12-28 20:07:44.6
BI-RUI-C018;56.80;2025-12-28 20:07:45.223
BI-RUI-C011;48.40;2025-12-28 20:08:05.197
BI-RUI-C001;62.3;2025-12-28 20:08:08.743
BI-RUI-022;67.40;2025-12-28 20:08:22.497
BI-RUI-P012;68.7;2025-12-28 20:08:32.683
BI-RUI-P007;63.4;2025-12-28 20:08:58.64
BI-RUI-P014;65.8;2025-12-28 20:09:42.41
BI-RUI-C020;67.70;2025-12-28 20:10:07.46
BI-RUI-P011;68.0;2025-12-28 20:11:14.69
BI-RUI-BR11;64.226;2025-12-28 20:11:23.503
BI-RUI-C008;70.5;2025-12-28 20:11:27.783
BI-RUI-P002;33.9;2025-12-28 20:12:38.59
BI-RUI-P009;67.1;2025-12-28 20:12:52.297
BI-RUI-C025;45.00;2025-12-28 20:13:05.937
BI-RUI-C009;63.9;2025-12-28 20:14:07.71
BI-RUI-015;70.060;2025-12-28 20:14:10.32
BI-RUI-020;59.70;2025-12-28 20:14:16.557
BI-RUI-P005;65.8;2025-12-28 20:14:44.03
BI-RUI-C005;66.8;2025-12-28 20:14:52.077
BI-RUI-P013;68.7;2025-12-28 20:15:05.89
BI-RUI-C012;54.4;2025-12-28 20:15:15.847
BI-RUI-017;67.265;2025-12-28 20:15:18.313
BI-RUI-019;67.195;2025-12-28 20:15:32.05
BI-RUI-004;75.497;2025-12-28 20:15:48.49
BI-RUI-007;61.519;2025-12-28 20:16:15.197
BI-RUI-001;63.021;2025-12-28 20:16:17.07
BI-RUI-006;62.858;2025-12-28 20:16:17.713
BI-RUI-BR15;67.70;2025-12-28 20:17:23.19
BI-RUI-021;72.90;2025-12-28 20:17:55.663
BI-RUI-C015;60.90;2025-12-28 20:18:07.773
BI-RUI-P010;66.1;2025-12-28 20:18:12.087
BI-RUI-C025;48.40;2025-12-28 20:18:26.743
BI-RUI-023;65.40;2025-12-28 20:18:40.12
BI-RUI-008;59.542;2025-12-28 20:18:45.577
BI-RUI-025;61.60;2025-12-28 20:18:47.153
BI-RUI-C002;57.3;2025-12-28 20:18:47.34
BI-RUI-010;75.408;2025-12-28 20:19:05.437
BI-RUI-C006;75.4;2025-12-28 20:19:14.517
BI-RUI-P004;72.6;2025-12-28 20:20:02.99
BI-RUI-P006;71.7;2025-12-28 20:20:20.417
BI-RUI-BR8;58.20;2025-12-28 20:20:34.62
BI-RUI-C005;74.1;2025-12-28 20:20:34.917
BI-RUI-P001;77.9;2025-12-28 20:20:49.357
BI-RUI-C003;62.20;2025-12-28 20:21:00.14
BI-RUI-011;67.547;2025-12-28 20:21:08.22
BI-RUI-C004;59.9;2025-12-28 20:21:20.533
BI-RUI-BR6;53.624;2025-12-28 20:21:52.38
BI-RUI-P003;80.3;2025-12-28 20:22:06.82
BI-RUI-009;70.110;2025-12-28 20:22:43.967
BI-RUI-005;68.458;2025-12-28 20:22:44.513
BI-RUI-C016;63.2;2025-12-28 20:22:46.84
BI-RUI-C018;56.40;2025-12-28 20:23:01.14
BI-RUI-C011;47.30;2025-12-28 20:23:25.393
BI-RUI-C001;60.9;2025-12-28 20:23:25.563
BI-RUI-P012;68.7;2025-12-28 20:23:32.91
BI-RUI-022;68.80;2025-12-28 20:23:41.207
BI-RUI-C025;48.60;2025-12-28 20:23:52.943
BI-RUI-P007;63.7;2025-12-28 20:23:59.223
BI-RUI-P014;67.5;2025-12-28 20:24:42.667
BI-RUI-C020;67.60;2025-12-28 20:25:39.58
BI-RUI-P011;69.0;2025-12-28 20:26:14.68
BI-RUI-BR11;62.528;2025-12-28 20:26:21.853
BI-RUI-C008;70.6;2025-12-28 20:26:44.12
BI-RUI-P002;33.9;2025-12-28 20:27:38.987
BI-RUI-P009;65.7;2025-12-28 20:27:52.35
BI-RUI-015;70.112;2025-12-28 20:28:54.123
BI-RUI-C009;68.2;2025-12-28 20:29:15.563
BI-RUI-C025;47.00;2025-12-28 20:29:21.25
BI-RUI-020;60.40;2025-12-28 20:29:27.063
BI-RUI-P005;67.5;2025-12-28 20:29:44.33
BI-RUI-C005;66.4;2025-12-28 20:29:58.973
BI-RUI-P013;68.2;2025-12-28 20:30:05.93
BI-RUI-017;67.686;2025-12-28 20:30:21.273
BI-RUI-C012;53.5;2025-12-28 20:30:26.853
BI-RUI-019;66.504;2025-12-28 20:30:35.01
BI-RUI-004;74.194;2025-12-28 20:30:46.45
BI-RUI-006;60.697;2025-12-28 20:31:04.56
BI-RUI-007;62.839;2025-12-28 20:31:14.53
BI-RUI-001;60.037;2025-12-28 20:31:15.547
BI-RUI-BR15;68.20;2025-12-28 20:32:47.073
BI-RUI-021;60.20;2025-12-28 20:33:12.03
BI-RUI-P010;65.6;2025-12-28 20:33:12.407
BI-RUI-C015;61.10;2025-12-28 20:33:27.907
BI-RUI-008;58.578;2025-12-28 20:33:46.3
BI-RUI-010;72.018;2025-12-28 20:33:48.08
BI-RUI-023;71.50;2025-12-28 20:33:56.88
BI-RUI-025;63.70;2025-12-28 20:34:04.82
BI-RUI-C002;58.2;2025-12-28 20:34:05.74
BI-RUI-C006;74.9;2025-12-28 20:34:24.023
BI-RUI-C025;46.50;2025-12-28 20:34:38.057
BI-RUI-P004;72.8;2025-12-28 20:35:03.56
BI-RUI-P006;72.0;2025-12-28 20:35:20.407
BI-RUI-C005;74.2;2025-12-28 20:35:46.067
BI-RUI-P001;77.5;2025-12-28 20:35:49.52
BI-RUI-BR8;64.10;2025-12-28 20:36:00.927
BI-RUI-011;66.249;2025-12-28 20:36:06.46
BI-RUI-C003;61.80;2025-12-28 20:36:23.553
BI-RUI-C004;61.0;2025-12-28 20:36:36.527
BI-RUI-P003;81.0;2025-12-28 20:37:07.153
BI-RUI-009;69.382;2025-12-28 20:37:37.627
BI-RUI-005;65.593;2025-12-28 20:37:43.753
BI-RUI-C016;62.6;2025-12-28 20:38:03.427
BI-RUI-C018;57.30;2025-12-28 20:38:23.85
BI-RUI-P012;69.1;2025-12-28 20:38:33.087
BI-RUI-C011;48.70;2025-12-28 20:38:42.387
BI-RUI-C001;62.4;2025-12-28 20:38:46.98
BI-RUI-022;70.20;2025-12-28 20:38:54.76
BI-RUI-C025;46.90;2025-12-28 20:40:04.583
BI-RUI-C020;67.90;2025-12-28 20:41:06.153
BI-RUI-P011;68.0;2025-12-28 20:41:14.7
BI-RUI-BR11;62.075;2025-12-28 20:41:20.61
BI-RUI-C008;69.9;2025-12-28 20:41:55.893
BI-RUI-P002;33.6;2025-12-28 20:42:39.133
BI-RUI-015;68.824;2025-12-28 20:44:00.833
BI-RUI-C009;68.8;2025-12-28 20:44:33.4
BI-RUI-020;60.60;2025-12-28 20:44:34.51
BI-RUI-P005;65.4;2025-12-28 20:44:44.743
BI-RUI-C005;65.6;2025-12-28 20:45:15.373
BI-RUI-017;67.978;2025-12-28 20:45:20.11
BI-RUI-019;68.212;2025-12-28 20:45:21.703
BI-RUI-C025;46.60;2025-12-28 20:45:21.733
BI-RUI-004;73.267;2025-12-28 20:45:39.407
BI-RUI-C012;51.2;2025-12-28 20:45:43.987
BI-RUI-006;61.105;2025-12-28 20:46:03.38
BI-RUI-001;59.156;2025-12-28 20:46:12.91
BI-RUI-007;62.332;2025-12-28 20:46:26.85
BI-RUI-BR15;70.10;2025-12-28 20:48:06.24
BI-RUI-P010;66.6;2025-12-28 20:48:12.583
BI-RUI-021;62.10;2025-12-28 20:48:29.79
BI-RUI-008;63.023;2025-12-28 20:48:43.48
BI-RUI-C015;60.10;2025-12-28 20:48:45.243
BI-RUI-010;72.596;2025-12-28 20:48:53.713
BI-RUI-023;64.80;2025-12-28 20:49:09.217
BI-RUI-025;65.50;2025-12-28 20:49:13.17
BI-RUI-C002;55.9;2025-12-28 20:49:21.903
BI-RUI-C006;74.2;2025-12-28 20:49:45.783
BI-RUI-P006;72.1;2025-12-28 20:50:20.85
BI-RUI-C025;47.70;2025-12-28 20:50:49.087
BI-RUI-P001;78.7;2025-12-28 20:50:49.777
BI-RUI-C005;74.4;2025-12-28 20:51:04.73
BI-RUI-011;66.360;2025-12-28 20:51:13.92
BI-RUI-C003;59.10;2025-12-28 20:51:31.703
BI-RUI-BR8;63.10;2025-12-28 20:51:39.797
BI-RUI-BR6;54.571;2025-12-28 20:51:49.707
BI-RUI-C004;59.1;2025-12-28 20:51:54.91
BI-RUI-P003;77.2;2025-12-28 20:52:07.49
BI-RUI-005;68.279;2025-12-28 20:52:38.197
BI-RUI-009;72.981;2025-12-28 20:52:44.087
BI-RUI-C016;63.2;2025-12-28 20:53:20.043
BI-RUI-C018;57.40;2025-12-28 20:53:40.423
BI-RUI-P007;63.6;2025-12-28 20:53:59.863
BI-RUI-C001;61.8;2025-12-28 20:54:08.597
BI-RUI-C011;47.30;2025-12-28 20:54:09.177
BI-RUI-022;72.80;2025-12-28 20:54:14.397
BI-RUI-P014;64.0;2025-12-28 20:54:43.523
BI-RUI-P011;66.5;2025-12-28 20:56:15.27
BI-RUI-C025;45.40;2025-12-28 20:56:15.927
BI-RUI-BR11;62.266;2025-12-28 20:56:27.43
BI-RUI-C020;67.40;2025-12-28 20:56:36.93
BI-RUI-C008;68.0;2025-12-28 20:57:12.823
BI-RUI-P002;33.3;2025-12-28 20:57:39.187
BI-RUI-P009;66.8;2025-12-28 20:57:53.19
BI-RUI-015;69.033;2025-12-28 20:59:04.353
BI-RUI-C009;69.4;2025-12-28 20:59:50.093
BI-RUI-020;60.30;2025-12-28 20:59:51.597
BI-RUI-P013;67.7;2025-12-28 21:00:06.143
BI-RUI-C025;46.50;2025-12-28 21:01:41.267
BI-RUI-019;66.872;2025-12-28 21:01:41.267
BI-RUI-017;68.898;2025-12-28 21:01:41.267
BI-RUI-007;60.973;2025-12-28 21:01:41.267
BI-RUI-006;60.981;2025-12-28 21:01:41.267
BI-RUI-001;60.131;2025-12-28 21:01:41.267
BI-RUI-004;74.011;2025-12-28 21:01:41.267
BI-RUI-C012;49.7;2025-12-28 21:01:41.267
BI-RUI-C005;64.0;2025-12-28 21:01:41.267
BI-RUI-004;74.011;2025-12-28 21:02:02.44
BI-RUI-C025;39.60;2025-12-28 21:02:53.43
BI-RUI-BR15;68.60;2025-12-28 21:03:29.373
BI-RUI-008;67.392;2025-12-28 21:03:35.733
BI-RUI-021;60.00;2025-12-28 21:03:44.907
BI-RUI-C015;61.50;2025-12-28 21:04:02.563
BI-RUI-010;72.360;2025-12-28 21:04:02.69
BI-RUI-023;64.40;2025-12-28 21:04:25.787
BI-RUI-025;66.30;2025-12-28 21:04:30.117
BI-RUI-C002;57.2;2025-12-28 21:04:33.507
BI-RUI-C006;73.1;2025-12-28 21:05:03.54
BI-RUI-P004;72.0;2025-12-28 21:05:04.62
BI-RUI-P001;76.4;2025-12-28 21:05:49.86
BI-RUI-011;67.630;2025-12-28 21:05:57.533
BI-RUI-C005;74.4;2025-12-28 21:06:21.897
BI-RUI-C003;59.40;2025-12-28 21:06:54.353
BI-RUI-BR8;58.80;2025-12-28 21:07:07.09
BI-RUI-C004;58.6;2025-12-28 21:07:13.433
BI-RUI-005;65.415;2025-12-28 21:07:34.467
BI-RUI-009;69.211;2025-12-28 21:07:37.06
BI-RUI-C025;45.30;2025-12-28 21:08:11.067
BI-RUI-P012;68.2;2025-12-28 21:08:33.6
BI-RUI-C016;63.1;2025-12-28 21:08:37.35
BI-RUI-C018;56.20;2025-12-28 21:08:52.557
BI-RUI-P007;64.0;2025-12-28 21:09:00.167
BI-RUI-C011;53.70;2025-12-28 21:09:26.077
BI-RUI-C001;61.3;2025-12-28 21:09:30.31
BI-RUI-022;73.90;2025-12-28 21:09:30.827
BI-RUI-P014;69.6;2025-12-28 21:09:44.14
BI-RUI-P011;66.7;2025-12-28 21:11:15.853
BI-RUI-BR11;64.695;2025-12-28 21:11:34.873
BI-RUI-C020;66.70;2025-12-28 21:12:09.33
BI-RUI-C025;46.50;2025-12-28 21:15:39.31
BI-RUI-P009;66.1;2025-12-28 21:15:39.31
BI-RUI-P005;69.5;2025-12-28 21:15:39.31
BI-RUI-C009;67.9;2025-12-28 21:15:39.31
BI-RUI-015;68.597;2025-12-28 21:15:39.31
BI-RUI-015;68.597;2025-12-28 21:15:39.327
BI-RUI-C008;65.8;2025-12-28 21:15:39.327
BI-RUI-P002;33.1;2025-12-28 21:15:39.327
BI-RUI-P013;66.5;2025-12-28 21:15:39.327
BI-RUI-020;61.40;2025-12-28 21:15:39.34
BI-RUI-017;69.083;2025-12-28 21:15:42.763
BI-RUI-019;66.808;2025-12-28 21:15:45.11
BI-RUI-004;71.762;2025-12-28 21:15:46.953
BI-RUI-006;61.833;2025-12-28 21:16:03.313
BI-RUI-001;62.095;2025-12-28 21:16:15.533
BI-RUI-007;61.991;2025-12-28 21:16:18.58
BI-RUI-C025;50.40;2025-12-28 21:16:24.723
BI-RUI-020;61.80;2025-12-28 21:16:39.85
BI-RUI-C005;62.3;2025-12-28 21:17:01.62
BI-RUI-C012;51.0;2025-12-28 21:17:10.057
BI-RUI-P010;66.1;2025-12-28 21:18:13.283
